round,tick,player_id,attacker_id,blind_duration,player_x_pos,player_y_pos,player_z_pos,match_number
4,13888,65285,65286,2.7245547771453857,-271.16,857.3,15.59,5
4,13888,65289,65286,0.4358274638652801,-322.06,908.93,6.98,5
4,14605,65285,65285,0.5955263376235962,152.62,798.82,80.03,5
4,14605,65280,65285,4.3822526931762695,733.86,1999.47,136.03,5
4,14605,65284,65285,4.507241249084473,653.43,2007.71,136.03,5
4,15957,65285,65285,4.047102451324463,441.5,475.03,94.16,5
5,20941,65285,65285,3.208847761154175,-199.77,914.22,31.14,5
5,20941,65286,65285,0.49522265791893,-361.33,876.81,-1.68,5
5,22070,65285,65287,0.8202084898948669,1251.19,587.68,125.03,5
6,25134,65281,65287,4.944129943847656,928.23,1852.03,144.03,5
6,25134,65283,65287,4.045571327209473,891.91,2649.77,140.08,5
6,25891,65280,65288,2.026871919631958,662.03,2572.27,145.46,5
6,25891,65283,65288,5.054923057556152,894.32,2646.03,140.08,5
6,26670,65280,65285,3.3706116676330566,600.05,2629.08,158.69,5
6,26670,65286,65285,1.1921998262405396,282.34,1725.72,119.44,5
6,26670,65283,65285,0.2275158464908599,1822.4,2824.07,124.03,5
6,26670,65289,65285,0.4251259267330169,190.47,1524.26,105.48,5
6,26670,65288,65285,0.7675033807754517,417.97,1798.04,226.03,5
6,26815,65280,65286,1.9722070693969729,470.48,2592.86,161.53,5
6,26971,65285,65288,2.2048470973968506,328.32,1916.02,136.03,5
6,26971,65280,65288,2.737330675125122,492.24,2439.03,166.03,5
6,26971,65286,65288,3.407295227050781,715.9,2062.39,136.03,5
6,26971,65289,65288,3.0831613540649414,362.89,1863.92,137.16,5
6,26971,65288,65288,3.3272337913513184,684.25,1987.02,156.85,5
7,30715,65287,65287,0.8027184009552002,1090.67,587.78,114.01,5
7,31701,65280,65285,4.221943378448486,283.79,1712.19,119.63,5
7,31701,65286,65285,4.729817867279053,59.86,762.02,80.03,5
9,40816,65288,65286,3.2777888774871826,448.45,-130.03,68.65,5
9,41544,65281,65287,4.204725742340088,1523.38,1155.17,169.26,5
9,41544,65289,65287,0.4715873301029205,707.03,667.42,99.62,5
10,46062,65281,65286,0.8068805932998657,848.87,2271.7,140.08,5
10,46062,65283,65286,4.419578075408936,1029.81,1852.03,144.03,5
11,52113,65281,65287,5.039458751678467,848.61,1994.35,136.03,5
11,52113,65283,65287,4.023344039916992,890.11,2646.03,140.08,5
11,53079,65285,65288,3.94764256477356,85.77,1526.07,178.12,5
11,53079,65283,65288,0.7153164744377136,893.69,2646.03,140.08,5
11,53079,65289,65288,0.6189507246017456,54.8,1374.65,116.36,5
12,56552,65281,65287,4.90038013458252,492.56,2096.27,140.14,5
12,57145,65285,65288,3.910484313964844,122.93,1389.01,100.45,5
12,57145,65289,65288,4.245730400085449,163.6,1616.94,111.2,5
12,57145,65288,65288,0.7837137579917908,367.05,1792.57,130.3,5
13,63771,65284,65285,0.7960567474365234,92.05,702.03,80.6,5
13,63771,65289,65285,4.077531814575195,484.56,2103.89,171.54,5
13,63771,65287,65285,4.149886608123779,393.39,2102.83,139.57,5
14,69080,65285,65287,3.083731174468994,1347.95,423.6,189.27,5
14,69080,65280,65287,0.957789421081543,118.71,1015.71,83.5,5
14,69080,65281,65287,0.9084414839744568,85.43,1154.58,91.43,5
14,69080,65287,65287,2.53724217414856,1073.18,587.97,112.66,5
15,74967,65284,65287,0.4739067852497101,-204.69,825.22,33.97,5
15,74967,65282,65287,3.586677312850952,176.99,469.57,82.52,5
16,80590,65281,65285,0.9076918959617616,827.97,150.62,90.24,5
16,80590,65284,65285,3.6280441284179688,-230.44,835.24,26.95,5
16,80590,65288,65285,3.123608112335205,941.15,-636.18,96.87,5
