round,tick,player_id,attacker_id,blind_duration,player_x_pos,player_y_pos,player_z_pos,match_number
6,43330,65284,65285,1.0669808387756348,260.69,-267.9,-167.17,3
6,44429,65281,65286,0.306853175163269,175.11,-1440.58,-175.97,3
7,51504,65283,65283,0.2580690383911133,-476.62,-390.34,-167.19,3
8,57240,65289,65283,3.432406425476074,-618.26,-2259.76,-179.73,3
8,57240,65288,65283,3.16616439819336,-682.67,-2413.16,-168.96,3
8,57591,65286,65286,0.839449942111969,-967.28,192.9,-367.97,3
8,57656,65281,65289,4.613898754119873,741.26,-1505.55,-263.94,3
8,58896,65283,65284,0.6793224215507507,-91.09,-1418.03,-115.97,3
8,58896,65289,65284,0.5823444128036499,151.97,-1914.03,-39.97,3
8,58896,65284,65284,0.8133791089057922,146.89,-2357.93,14.63,3
8,58896,65287,65284,0.4260046780109405,-1204.77,-1237.52,-167.97,3
9,65172,65285,65285,5.102811336517334,-1123.47,-812.09,-167.97,3
9,66540,65288,65283,1.010201334953308,-520.03,-1090.52,-167.97,3
9,69547,65284,65281,0.1115094125270843,3.03,-841.44,-113.96,3
9,69547,65281,65281,0.1392436474561691,-448.82,-728.04,-266.94,3
9,69547,65288,65281,4.208221435546875,-1210.72,-1329.24,-168.63,3
10,72964,65283,65285,2.814445972442627,502.54,-457.23,-160.02,3
10,73153,65283,65286,3.4881484508514404,350.29,-209.71,-167.93,3
10,73153,65284,65286,3.950505256652832,342.22,-622.84,-102.16,3
11,78430,65283,65283,0.1404189020395279,-493.64,-402.75,-167.42,3
11,78430,65281,65283,0.805415689945221,-825.31,-310.66,-167.26,3
11,79329,65285,65285,1.2252856492996216,-264.22,-1814.72,-118.38,3
11,81281,65286,65285,0.2549442052841186,-2265.51,64.55,-167.97,3
12,85591,65287,65283,3.295025110244751,-1199.3,-636.36,-167.97,3
12,85694,65287,65285,1.6856689453125,-1202.69,-526.9,-167.97,3
12,85716,65289,65281,1.6326160430908203,-2231.15,245.06,-159.97,3
12,85795,65284,65284,4.202475547790527,383.82,-18.15,-199.29,3
12,85795,65287,65284,2.9840545654296875,-1190.92,-594.48,-167.97,3
12,85795,65286,65284,4.052412033081055,-581.37,-746.45,-261.97,3
12,85841,65286,65285,3.3336181640625,-477.92,-654.44,-273.56,3
12,87945,65283,65286,1.548566818237305,-1623.83,-234.01,-164.72,3
12,87945,65281,65286,3.327921867370605,-2475.11,399.82,-167.97,3
12,87945,65282,65286,1.4411299228668213,-1289.29,521.87,-161.09,3
13,92464,65283,65283,2.9821436405181885,-2368.56,733.02,-39.97,3
13,92464,65289,65283,5.022791385650635,-1183.97,578.59,-35.97,3
13,92464,65288,65283,4.984962463378906,-1066.96,473.02,-79.97,3
13,92464,65287,65283,0.8553630113601685,-971.65,576.28,-79.97,3
13,92464,65286,65283,0.7409103512763977,-561.04,514.15,-43.97,3
13,92552,65281,65285,0.411437064409256,-1291.05,-1172.93,-167.97,3
14,98715,65284,65285,0.9831531643867492,-719.15,-1333.51,-167.97,3
14,98715,65281,65285,0.9824168682098388,-691.8,-1297.54,-167.97,3
14,98715,65282,65285,5.316128253936768,-531.67,-1445.05,-72.72,3
14,99142,65281,65285,4.928170204162598,-799.37,-1310.99,-167.97,3
14,99142,65282,65285,1.0361095666885376,-496.03,-1420.47,-92.38,3
14,99142,65285,65285,3.221643686294556,136.39,-2352.68,-39.97,3
14,99240,65289,65283,1.723442792892456,-1047.84,-528.72,-287.97,3
14,99285,65289,65284,1.020263671875,-1012.73,-358.33,-356.8,3
